tm,rnum,stnId,stnNm,ta,taQcflg,rn,rnQcflg,ws,wsQcflg,wd,wdQcflg,hm,hmQcflg,pv,td,pa,paQcflg,ps,psQcflg,ss,ssQcflg,icsr,dsnw,hr3Fhsc,dc10Tca,dc10LmcsCa,clfmAbbrCd,lcsCh,vs,gndSttCd,dmstMtphNo,ts,tsQcflg,m005Te,m01Te,m02Te,m03Te
2020-08-10 06:00,5335,152,울산,27.2,,,9,3.9,,200,,93,,33.4,25.9,996.8,,1006.1,,0.0,,,,,9,9,Sc,6,2000,,,25.5,,,,,
2020-08-10 07:00,5336,152,울산,27.3,,,9,3.2,,180,,92,,33.2,25.8,997.4,,1006.7,,0.0,,,,,9,9,Sc,8,2000,,,26.0,,,,,
2020-08-10 08:00,5337,152,울산,27.6,,0.0,,2.9,,180,,88,,32.4,25.4,997.7,,1007.0,,0.4,,,,,9,9,Sc,10,2000,,01,27.3,,,,,
2020-08-10 09:00,5338,152,울산,28.2,,,9,2.7,,140,,87,,33.2,25.8,997.5,,1006.8,,0.4,,,,,9,9,Sc,6,2000,,,29.6,,,,,
2020-08-10 10:00,5339,152,울산,28.2,,,9,1.6,,140,,84,,32.1,25.2,997.6,,1006.9,,0.0,,,,,9,9,Sc,7,2000,,,28.8,,,,,
2020-08-10 11:00,5340,152,울산,28.3,,,9,2.0,,140,,84,,32.2,25.3,997.3,,1006.6,,0.1,,,,,10,8,ScAs,8,2000,,,29.9,,,,,
2020-08-10 12:00,5341,152,울산,27.0,,0.0,,1.9,,140,,92,,32.6,25.5,996.7,,1006.1,,0.0,,,,,10,8,ScNs,10,1293,,01,28.8,,,,,
2020-08-10 13:00,5342,152,울산,26.3,,0.2,,3.3,,160,,96,,32.8,25.6,996.0,,1005.4,,0.0,,,,,10,6,ScNs,4,930,,1901,27.9,,,,,
2020-08-10 14:00,5343,152,울산,27.0,,0.1,,1.8,,140,,95,,33.8,26.1,994.8,,1004.1,,0.0,,,,,10,8,ScAs,10,879,,1901,29.1,,,,,
2020-08-10 15:00,5344,152,울산,27.6,,0.1,,2.1,,140,,89,,32.8,25.6,993.2,,1002.5,,0.0,,,,,10,8,ScAs,8,2000,,1901,27.6,,,,,
2020-08-10 16:00,5345,152,울산,25.8,,3.1,,3.9,,140,,98,,32.4,25.4,991.5,,1000.9,,0.0,,,,,10,9,StNs,3,1779,,1901,26.4,,,,,
2020-08-10 17:00,5346,152,울산,24.3,,0.1,,3.2,,140,,98,,29.7,23.9,989.3,,998.6,,0.0,,,,,10,7,StNs,2,496,,1901,25.8,,,,,
2020-08-10 18:00,5347,152,울산,24.8,,0.1,,3.9,,200,,98,,30.6,24.4,990.2,,999.6,,0.0,,,,,10,8,StNs,1,1521,,1901,25.3,,,,,
2020-08-10 19:00,5348,152,울산,25.7,,0.0,,3.2,,200,,98,,32.2,25.3,992.2,,1001.6,,0.0,,,,,10,8,StNs,2,2000,,1901,25.5,,,,,
2020-08-10 20:00,5349,152,울산,26.4,,0.1,,4.5,,230,,91,,31.3,24.8,994.8,,1004.2,,0.0,,,,,10,5,ScAs,12,1876,,01,24.9,,,,,
2020-08-10 21:00,5350,152,울산,26.4,,0.0,,3.4,,200,,89,,30.6,24.4,996.3,,1005.7,,,9,,,,9,2,ScAc,10,2000,,01,24.7,,,,,
2020-08-10 22:00,5351,152,울산,26.4,,,9,3.8,,200,,90,,30.9,24.6,996.9,,1006.3,,,9,,,,7,2,,49,2000,,,24.5,,,,,
2020-08-10 23:00,5352,152,울산,26.9,,,9,3.8,,230,,85,,30.0,24.1,997.5,,1006.9,,,9,,,,5,2,,8,2000,,,24.3,,,,,
2020-08-11 00:00,5353,152,울산,26.3,,0.0,,2.9,,200,,92,,31.3,24.8,998.1,,1007.5,,,9,,,,8,7,ScAc,,2000,,01,24.8,,,,,
2020-08-11 01:00,5354,152,울산,26.0,,1.1,,3.0,,200,,98,,32.8,25.6,998.1,,1007.5,,,9,,,,10,6,ScAs,6,1133,,01,25.0,,,,,
2020-08-11 02:00,5355,152,울산,25.9,,0.5,,2.4,,230,,98,,32.6,25.5,997.9,,1007.3,,,9,,,,10,8,StNs,8,2000,,01,25.0,,,,,
2020-08-11 03:00,5356,152,울산,26.3,,0.0,9,2.8,,230,,98,,33.4,25.9,997.9,,1007.3,,,9,,,,5,3,ScCi,11,1999,,01,24.8,,,,,
2020-08-11 04:00,5357,152,울산,26.3,,,9,3.2,,200,,98,,33.4,25.9,998.2,,1007.6,,,9,,,,5,5,Sc,10,1918,,,24.6,,,,,
2020-08-11 05:00,5358,152,울산,26.7,,,9,3.3,,200,,90,,31.5,24.9,998.4,,1007.8,,,9,,,,4,4,Sc,10,2000,,,24.3,,,,,
2020-08-11 06:00,5359,152,울산,26.7,,,9,3.3,,200,,88,,30.7,24.5,999.3,,1008.7,,0.0,,,,,4,1,ScCi,10,2000,,,24.1,,,,,
2020-08-11 07:00,5360,152,울산,27.2,,,9,3.8,,200,,84,,30.2,24.2,999.9,,1009.3,,1.0,,,,,3,1,ScCi,10,2000,,,24.6,,,,,
2020-08-11 08:00,5361,152,울산,28.2,,,9,2.9,,200,,80,,30.6,24.4,1000.3,,1009.6,,1.0,,,,,4,4,Sc,10,2000,,,26.7,,,,,
2020-08-11 09:00,5362,152,울산,29.3,,,9,2.9,,200,,77,,31.3,24.8,1000.7,,1010.0,,1.0,,,,,5,5,Sc,11,2000,,,30.1,,,,,
2020-08-11 10:00,5363,152,울산,30.2,,,9,4.1,,200,,73,,31.3,24.8,1001.2,,1010.5,,1.0,,,,,5,4,ScAc,11,2000,,,32.2,,,,,
2020-08-11 11:00,5364,152,울산,30.8,,,9,4.2,,200,,69,,30.6,24.4,1001.0,,1010.3,,1.0,,,,,6,4,ScAc,11,2000,,,34.0,,,,,
2020-08-11 12:00,5365,152,울산,31.2,,,9,3.9,,200,,65,,29.5,23.8,1000.7,,1010.0,,0.8,,,,,7,5,ScAc,12,2000,,,33.6,,,,,
2020-08-11 13:00,5366,152,울산,32.4,,,9,3.4,,200,,65,,31.5,24.9,1000.5,,1009.7,,1.0,,,,,8,5,ScCi,11,2000,,,37.6,,,,,
2020-08-11 14:00,5367,152,울산,30.7,,,9,4.8,,200,,70,,30.7,24.5,1001.1,,1010.4,,0.4,,,,,10,7,ScAs,13,2000,,,31.9,,,,,
2020-08-11 15:00,5368,152,울산,29.2,,0.0,,3.2,,200,,79,,31.9,25.1,1001.6,,1010.9,,0.0,,,,,10,7,ScAs,10,2000,,01,29.6,,,,,
2020-08-11 16:00,5369,152,울산,28.3,,0.0,,2.6,,180,,84,,32.2,25.3,1001.6,,1010.9,,0.0,,,,,10,7,ScAs,10,2000,,01,28.6,,,,,
2020-08-11 17:00,5370,152,울산,27.9,,0.0,,3.8,,200,,85,,31.9,25.1,1001.8,,1011.2,,0.0,,,,,10,5,ScAs,10,2000,,01,27.9,,,,,
2020-08-11 18:00,5371,152,울산,27.7,,,9,3.4,,200,,86,,31.9,25.1,1001.9,,1011.3,,0.0,,,,,10,7,ScAs,10,2000,,,27.3,,,,,
2020-08-11 19:00,5372,152,울산,27.2,,,9,2.1,,200,,86,,30.9,24.6,1001.7,,1011.1,,0.0,,,,,10,6,,22,2000,,,26.5,,,,,
2020-08-11 20:00,5373,152,울산,24.2,,0.0,,0.8,,140,,98,,29.5,23.8,1002.7,,1012.1,,0.0,,,,,10,2,ScAs,8,1598,,01,25.6,,,,,
2020-08-11 21:00,5374,152,울산,24.9,,0.0,,1.9,,180,,98,,30.7,24.5,1002.9,,1012.4,,,9,,,,10,5,ScAs,10,1361,,01,25.4,,,,,
2020-08-11 22:00,5375,152,울산,25.4,,0.0,,2.8,,200,,98,,31.7,25.0,1003.2,,1012.7,,,9,,,,6,1,ScAc,10,2000,,01,25.1,,,,,
2020-08-11 23:00,5376,152,울산,25.8,,,9,1.7,,200,,98,,32.4,25.4,1003.2,,1012.7,,,9,,,,8,7,,68,2000,,,25.0,,,,,
2020-08-12 00:00,5377,152,울산,24.5,,,9,1.9,,360,,98,,30.0,24.1,1003.3,,1012.7,,,9,,,,8,4,,,1387,,,24.6,,,,,
2020-08-12 01:00,5378,152,울산,24.4,,,,0.0,,0,,98,,29.8,24.0,1003.5,,1012.9,,,9,,,,5,3,,12,1178,,,24.5,,,,,
2020-08-12 02:00,5379,152,울산,24.3,,,,0.9,,360,,98,,29.7,23.9,1003.0,,1012.4,,,9,,,,5,4,,54,1173,,,24.3,,,,,
2020-08-12 03:00,5380,152,울산,24.9,,,,0.6,,340,,98,,30.7,24.5,1002.8,,1012.3,,,9,,,,7,1,ScCi,13,1211,,,24.3,,,,,
2020-08-12 04:00,5381,152,울산,25.5,,,,1.1,,360,,98,,31.9,25.1,1003.0,,1012.5,,,9,,,,8,1,ScCi,10,1789,,,24.6,,,,,
2020-08-12 05:00,5382,152,울산,24.8,,,,0.0,,0,,98,,30.6,24.4,1003.2,,1012.7,,,9,,,,9,1,ScCi,10,1385,,,24.5,,,,,
2020-08-12 06:00,5383,152,울산,24.5,,,,0.2,,0,,98,,30.0,24.1,1003.5,,1012.9,,0.0,,,,,7,0,Ci,,1266,,,24.2,,,,,
2020-08-12 07:00,5384,152,울산,27.3,,,,0.5,,20,,98,,35.4,26.9,1004.0,,1013.4,,0.4,,,,,4,1,ScCi,10,1877,,,24.9,,,,,
2020-08-12 08:00,5385,152,울산,28.8,,,,0.9,,180,,83,,32.8,25.6,1004.1,,1013.4,,1.0,,,,,4,0,Ci,,2000,,,28.0,,,,,
2020-08-12 09:00,5386,152,울산,30.0,,,,2.8,,250,,76,,32.1,25.2,1003.8,,1013.1,,1.0,,,,,5,3,AcCi,35,2000,,,31.2,,,,,
2020-08-12 10:00,5387,152,울산,30.7,,,,3.2,,200,,73,,32.1,25.2,1003.9,,1013.2,,0.9,,,,,7,4,ScAc,10,2000,,,33.4,,,,,
2020-08-12 11:00,5388,152,울산,31.1,,0.0,,1.4,,230,,75,,33.8,26.1,1004.4,,1013.7,,0.4,,,,,8,6,ScAc,9,2000,,01,33.4,,,,,
2020-08-12 12:00,5389,152,울산,25.5,,3.2,,2.7,,200,,98,,31.9,25.1,1004.8,,1014.3,,0.0,,,,,10,6,ScAs,9,2000,,01,27.4,,,,,
2020-08-12 13:00,5390,152,울산,25.4,,0.7,,1.9,,230,,98,,31.7,25.0,1004.4,,1013.9,,0.0,,,,,10,5,ScNs,10,1946,,01,27.3,,,,,
2020-08-12 14:00,5391,152,울산,27.1,,0.0,,1.6,,200,,98,,35.0,26.7,1003.6,,1013.0,,0.1,,,,,8,4,ScCi,10,2000,,01,31.3,,,,,
2020-08-12 15:00,5392,152,울산,28.0,,,9,2.2,,200,,95,,35.9,27.1,1003.2,,1012.6,,0.4,,,,,8,6,ScAc,11,2000,,,30.0,,,,,
2020-08-12 16:00,5393,152,울산,27.9,,0.2,,2.0,,230,,98,,36.7,27.5,1002.6,,1012.0,,0.0,,,,,8,5,ScAc,9,1972,,01,30.0,,,,,
2020-08-12 17:00,5394,152,울산,29.5,,,9,2.5,,200,,84,,34.6,26.5,1002.3,,1011.6,,0.9,,,,,8,8,Sc,6,2000,,,31.2,,,,,
2020-08-12 18:00,5395,152,울산,28.7,,,9,1.3,,200,,89,,34.8,26.6,1002.5,,1011.8,,0.0,,,,,7,6,ScCi,7,2000,,,29.1,,,,,
2020-08-12 19:00,5396,152,울산,28.5,,,9,2.1,,230,,88,,34.2,26.3,1002.6,,1011.9,,0.1,,,,,8,2,,16,2000,,,28.2,,,,,
2020-08-12 20:00,5397,152,울산,27.3,,,9,0.2,,0,,94,,34.0,26.2,1002.8,,1012.2,,0.0,,,,,9,0,,,1844,,,27.0,,,,,
2020-08-12 21:00,5398,152,울산,26.7,,,9,1.6,,200,,97,,33.8,26.1,1003.1,,1012.5,,,9,,,,4,1,ScCi,10,1966,,,26.4,,,,,
2020-08-12 22:00,5399,152,울산,26.5,,,9,1.2,,200,,97,,33.4,25.9,1003.1,,1012.5,,,9,,,,7,0,,,1985,,,26.0,,,,,
2020-08-12 23:00,5400,152,울산,26.0,,,9,0.7,,200,,98,,32.8,25.6,1003.0,,1012.5,,,9,,,,5,0,,,1854,,,25.7,,,,,
2020-08-13 00:00,5401,152,울산,26.6,,,9,0.6,,270,,94,,32.6,25.5,1002.9,,1012.3,,,9,,,,8,0,Ci,,2000,,,25.5,,,,,
2020-08-13 01:00,5402,152,울산,25.6,,,,0.8,,340,,98,,32.1,25.2,1002.6,,1012.1,,,9,,,,5,1,,,1925,,,25.1,,,,,
2020-08-13 02:00,5403,152,울산,26.2,,,,1.7,,290,,94,,31.9,25.1,1002.5,,1011.9,,,9,,,,5,0,,,2000,,,24.9,,,,,
2020-08-13 03:00,5404,152,울산,25.9,,,,1.5,,320,,95,,31.7,25.0,1002.4,,1011.9,,,9,,,,9,0,Ci,,2000,,,24.9,,,,,
2020-08-13 04:00,5405,152,울산,25.6,,,,0.6,,110,,95,,31.1,24.7,1002.3,,1011.8,,,9,,,,7,4,AcCi,35,1961,,,24.6,,,,,
2020-08-13 05:00,5406,152,울산,26.3,,,,1.6,,290,,90,,30.7,24.5,1002.5,,1011.9,,,9,,,,9,9,Ac,35,2000,,,24.6,,,,,
2020-08-13 06:00,5407,152,울산,25.4,,,,0.6,,340,,96,,31.1,24.7,1002.9,,1012.4,,0.0,,,,,8,8,Ac,35,1872,,,24.7,,,,,
2020-08-13 07:00,5408,152,울산,25.6,,,,0.4,,0,,97,,31.7,25.0,1002.9,,1012.4,,0.0,,,,,8,6,ScCi,10,1661,,,25.5,,,,,
2020-08-13 08:00,5409,152,울산,26.9,,,,0.4,,0,,94,,33.2,25.8,1002.7,,1012.1,,0.1,,,,,5,5,Ac,45,1721,,,26.2,,,,,
2020-08-13 09:00,5410,152,울산,29.7,,,,1.2,,200,,77,,32.1,25.2,1002.3,,1011.6,,1.0,,,,,4,4,Ac,45,1992,,,31.5,,,,,
2020-08-13 10:00,5411,152,울산,30.4,,,,4.2,,230,,69,,29.8,24.0,1002.3,,1011.6,,1.0,,,,,3,3,Sc,10,2000,,,32.6,,,,,
2020-08-13 11:00,5412,152,울산,31.4,,,,3.5,,200,,67,,30.7,24.5,1001.9,,1011.2,,1.0,,,,,6,3,ScCi,10,2000,,,34.5,,,,,
2020-08-13 12:00,5413,152,울산,32.1,,,,3.5,,200,,64,,30.6,24.4,1001.3,,1010.5,,1.0,,,,,3,0,Ci,,2000,,,36.0,,,,,
2020-08-13 13:00,5414,152,울산,32.3,,,,3.9,,200,,62,,29.8,24.0,1000.8,,1010.0,,1.0,,,,,3,3,Sc,10,2000,,,35.6,,,,,
2020-08-13 14:00,5415,152,울산,32.8,,,,3.6,,230,,61,,30.2,24.2,1000.3,,1009.5,,1.0,,,,,3,3,Sc,12,2000,,,35.6,,,,,
2020-08-13 15:00,5416,152,울산,33.6,,,,2.8,,230,,58,,30.0,24.1,999.8,,1009.0,,1.0,,,,,3,3,Sc,13,2000,,,36.6,,,,,
2020-08-13 16:00,5417,152,울산,33.0,,,,3.2,,230,,60,,30.0,24.1,999.4,,1008.6,,1.0,,,,,3,3,Sc,14,2000,,,34.9,,,,,
2020-08-13 17:00,5418,152,울산,32.5,,,,3.3,,200,,64,,31.3,24.8,999.1,,1008.3,,1.0,,,,,1,1,Sc,10,2000,,,33.3,,,,,
2020-08-13 18:00,5419,152,울산,31.4,,,,3.4,,200,,69,,31.7,25.0,998.6,,1007.8,,1.0,,,,,0,0,,,2000,,,31.0,,,,,
2020-08-13 19:00,5420,152,울산,30.2,,,,3.4,,230,,76,,32.4,25.4,998.6,,1007.9,,0.7,,,,,1,0,,,2000,,,28.5,,,,,
2020-08-13 20:00,5421,152,울산,28.9,,,,3.2,,200,,82,,32.6,25.5,999.0,,1008.3,,0.0,,,,,1,0,,,1999,,,27.4,,,,,
2020-08-13 21:00,5422,152,울산,28.5,,,,4.1,,200,,84,,32.6,25.5,999.5,,1008.8,,,9,,,,2,0,Ci,,2000,,,26.6,,,,,
2020-08-13 22:00,5423,152,울산,28.2,,,,3.6,,200,,84,,32.1,25.2,999.8,,1009.1,,,9,,,,3,0,,,2000,,,26.2,,,,,
2020-08-13 23:00,5424,152,울산,27.7,,,,4.1,,200,,85,,31.5,24.9,999.4,,1008.7,,,9,,,,3,0,,,2000,,,25.8,,,,,
2020-08-14 00:00,5425,152,울산,27.4,,,,3.7,,200,,85,,30.9,24.6,998.9,,1008.3,,,9,,,,1,1,,,2000,,,25.4,,,,,
2020-08-14 01:00,5426,152,울산,27.3,,,,2.8,,200,,84,,30.4,24.3,998.9,,1008.3,,,9,,,,4,0,,,2000,,,25.2,,,,,
2020-08-14 02:00,5427,152,울산,27.3,,,,2.3,,200,,83,,30.0,24.1,998.4,,1007.8,,,9,,,,3,2,,9,2000,,,25.1,,,,,
2020-08-14 03:00,5428,152,울산,26.9,,,,1.8,,200,,87,,30.7,24.5,998.2,,1007.6,,,9,,,,6,6,Sc,8,2000,,,25.2,,,,,
2020-08-14 04:00,5429,152,울산,27.7,,,,3.6,,200,,80,,29.7,23.9,997.6,,1006.9,,,9,,,,3,1,ScCi,10,2000,,,24.8,,,,,
2020-08-14 05:00,5430,152,울산,27.8,,,,3.7,,200,,80,,29.8,24.0,997.8,,1007.1,,,9,,,,5,0,Ci,,2000,,,24.7,,,,,
2020-08-14 06:00,5431,152,울산,27.5,,,,1.7,,200,,82,,30.0,24.1,998.0,,1007.3,,0.0,,,,,6,2,ScCi,10,2000,,,24.9,,,,,
2020-08-14 07:00,5432,152,울산,28.1,,,,2.6,,200,,80,,30.4,24.3,998.0,,1007.3,,0.9,,,,,6,0,Ci,,2000,,,25.6,,,,,
2020-08-14 08:00,5433,152,울산,29.1,,,,4.0,,200,,75,,30.2,24.2,997.8,,1007.1,,0.9,,,,,3,3,Ac,40,2000,,,27.1,,,,,
2020-08-14 09:00,5434,152,울산,30.0,,,,4.4,,200,,69,,29.1,23.6,997.4,,1006.7,,1.0,,,,,0,0,,,2000,,,29.8,,,,,
2020-08-14 10:00,5435,152,울산,31.0,,,,5.2,,200,,66,,29.5,23.8,997.3,,1006.5,,1.0,,,,,2,1,ScAc,10,2000,,,31.8,,,,,
2020-08-14 11:00,5436,152,울산,31.8,,,,5.0,,200,,63,,29.5,23.8,997.2,,1006.4,,1.0,,,,,0,0,,,2000,,,33.6,,,,,
2020-08-14 12:00,5437,152,울산,32.5,,,,4.0,,200,,63,,30.7,24.5,997.1,,1006.3,,1.0,,,,,3,1,ScCi,10,2000,,,35.7,,,,,
2020-08-14 13:00,5438,152,울산,33.3,,,,4.1,,200,,63,,32.1,25.2,996.9,,1006.1,,1.0,,,,,4,0,Ci,,2000,,,37.1,,,,,
2020-08-14 14:00,5439,152,울산,33.4,,,,4.0,,230,,62,,31.9,25.1,996.8,,1006.0,,1.0,,,,,5,1,ScCi,10,2000,,,37.1,,,,,
2020-08-14 15:00,5440,152,울산,33.3,,,,4.5,,200,,63,,32.1,25.2,996.2,,1005.4,,1.0,,,,,6,1,ScCi,10,2000,,,36.5,,,,,
2020-08-14 16:00,5441,152,울산,32.9,,,,4.5,,200,,68,,34.0,26.2,995.9,,1005.1,,1.0,,,,,6,0,Ci,,2000,,,35.2,,,,,
2020-08-14 17:00,5442,152,울산,31.9,,,,3.9,,200,,72,,34.0,26.2,996.0,,1005.2,,1.0,,,,,5,0,Ci,,2000,,,32.9,,,,,
2020-08-14 18:00,5443,152,울산,31.2,,,,3.1,,200,,74,,33.6,26.0,996.5,,1005.7,,1.0,,,,,7,0,Ci,,2000,,,31.7,,,,,
2020-08-14 19:00,5444,152,울산,30.2,,,,3.0,,180,,79,,33.8,26.1,996.8,,1006.1,,0.4,,,,,6,0,,,2000,,,29.4,,,,,
2020-08-14 20:00,5445,152,울산,29.3,,,,2.9,,200,,83,,33.8,26.1,997.6,,1006.9,,0.0,,,,,,4,,63,2000,,,28.1,,,,,
2020-08-14 21:00,5446,152,울산,28.8,,,,2.5,,200,,85,,33.6,26.0,998.2,,1007.5,,,9,,,,6,0,Ci,,2000,,,27.3,,,,,
2020-08-14 22:00,5447,152,울산,28.5,,,,3.4,,200,,85,,33.0,25.7,998.2,,1007.5,,,9,,,,6,0,,,2000,,,26.8,,,,,
2020-08-14 23:00,5448,152,울산,28.7,,,,3.9,,200,,83,,32.6,25.5,997.7,,1007.0,,,9,,,,6,0,,,2000,,,26.4,,,,,
2020-08-15 00:00,5449,152,울산,28.6,,,,3.0,,230,,82,,32.1,25.2,997.6,,1006.9,,,9,,,,7,0,Ci,,2000,,,26.3,,,,,
2020-08-15 01:00,5450,152,울산,28.9,,,,3.1,,250,,78,,30.9,24.6,997.6,,1006.9,,,9,,,,4,4,,68,2000,,,26.0,,,,,
2020-08-15 02:00,5451,152,울산,28.0,,,,0.7,,320,,81,,30.6,24.4,998.0,,1007.3,,,9,,,,6,6,,69,2000,,,25.8,,,,,
2020-08-15 03:00,5452,152,울산,26.9,,,,1.3,,20,,87,,30.7,24.5,998.0,,1007.4,,,9,,,,5,0,Ci,,1964,,,25.4,,,,,
2020-08-15 04:00,5453,152,울산,27.1,,,,0.9,,250,,85,,30.4,24.3,998.3,,1007.7,,,9,,,,4,0,Ci,,2000,,,25.2,,,,,
2020-08-15 05:00,5454,152,울산,26.9,,,,1.5,,200,,88,,31.1,24.7,998.2,,1007.6,,,9,,,,4,0,Ci,,2000,,,25.2,,,,,
2020-08-15 06:00,5455,152,울산,26.6,,,,1.6,,230,,89,,30.9,24.6,999.1,,1008.5,,0.0,,,,,3,0,Ci,,2000,,,25.0,,,,,
2020-08-15 07:00,5456,152,울산,27.7,,,,1.2,,200,,84,,31.1,24.7,999.7,,1009.1,,1.0,,,,,2,0,Ci,,1833,,,25.6,,,,,
2020-08-15 08:00,5457,152,울산,29.2,,,,1.7,,200,,77,,31.1,24.7,999.9,,1009.2,,1.0,,,,,0,0,,,2000,,,27.9,,,,,
2020-08-15 09:00,5458,152,울산,30.5,,,,2.6,,200,,69,,30.0,24.1,999.9,,1009.2,,1.0,,,,,3,0,Ci,,2000,,,31.8,,,,,
2020-08-15 10:00,5459,152,울산,31.9,,,,2.3,,180,,65,,30.6,24.4,999.7,,1008.9,,1.0,,,,,3,0,Ci,,2000,,,35.1,,,,,
2020-08-15 11:00,5460,152,울산,33.5,,,,2.0,,250,,59,,30.4,24.3,999.5,,1008.7,,1.0,,,,,4,0,Ci,,2000,,,37.0,,,,,
2020-08-15 12:00,5461,152,울산,34.0,,,,2.0,,230,,58,,30.7,24.5,998.9,,1008.1,,1.0,,,,,4,0,Ci,,2000,,,38.5,,,,,
2020-08-15 13:00,5462,152,울산,34.3,,,,3.3,,270,,54,,29.1,23.6,998.6,,1007.8,,1.0,,,,,7,1,ScCi,10,2000,,,38.4,,,,,
2020-08-15 14:00,5463,152,울산,34.9,,,,2.7,,270,,55,,30.7,24.5,998.4,,1007.5,,1.0,,,,,6,0,Ci,,2000,,,38.7,,,,,
2020-08-15 15:00,5464,152,울산,34.8,,,,2.7,,270,,53,,29.5,23.8,998.2,,1007.3,,1.0,,,,,5,1,ScCi,10,2000,,,37.3,,,,,
2020-08-15 16:00,5465,152,울산,35.1,,,,2.2,,290,,53,,29.8,24.0,998.2,,1007.3,,1.0,,,,,6,1,ScCi,10,2000,,,37.8,,,,,
2020-08-15 17:00,5466,152,울산,34.1,,,,1.6,,250,,59,,31.5,24.9,998.6,,1007.8,,1.0,,,,,6,0,Ci,,2000,,,35.1,,,,,
2020-08-15 18:00,5467,152,울산,33.1,,,,2.6,,200,,65,,32.8,25.6,998.8,,1008.0,,1.0,,,,,7,0,Ci,,2000,,,33.3,,,,,
2020-08-15 19:00,5468,152,울산,32.0,,,,2.8,,230,,71,,33.6,26.0,999.0,,1008.2,,0.5,,,,,4,0,,,2000,,,30.5,,,,,
2020-08-15 20:00,5469,152,울산,30.3,,,,0.6,,270,,82,,35.2,26.8,999.6,,1008.9,,0.0,,,,,6,0,,,2000,,,29.4,,,,,
2020-08-15 21:00,5470,152,울산,29.2,,,,1.6,,320,,86,,34.8,26.6,1000.3,,1009.6,,,9,,,,5,0,Ci,,2000,,,28.5,,,,,
2020-08-15 22:00,5471,152,울산,29.1,,,,1.0,,250,,86,,34.6,26.5,1000.6,,1009.9,,,9,,,,6,0,,,1973,,,27.9,,,,,
2020-08-15 23:00,5472,152,울산,28.5,,,,1.9,,270,,86,,33.4,25.9,1000.9,,1010.2,,,9,,,,5,0,,,2000,,,27.3,,,,,
2020-08-16 00:00,5473,152,울산,28.5,,,,2.0,,270,,84,,32.6,25.5,1000.7,,1010.0,,,9,,,,2,0,,,2000,,,26.8,,,,,
2020-08-16 01:00,5474,152,울산,28.3,,,,2.5,,270,,83,,31.9,25.1,1000.4,,1009.7,,,9,,,,5,0,,,2000,,,26.2,,,,,
2020-08-16 02:00,5475,152,울산,27.3,,,,2.2,,270,,86,,31.1,24.7,1000.5,,1009.9,,,9,,,,7,0,,,2000,,,25.8,,,,,
2020-08-16 03:00,5476,152,울산,27.4,,,,1.8,,290,,84,,30.6,24.4,1000.7,,1010.1,,,9,,,,3,0,Ci,,2000,,,25.4,,,,,
2020-08-16 04:00,5477,152,울산,26.8,,,,2.3,,270,,86,,30.2,24.2,1000.7,,1010.1,,,9,,,,2,0,Ci,,2000,,,25.0,,,,,
2020-08-16 05:00,5478,152,울산,26.4,,,,2.0,,270,,87,,29.8,24.0,1001.2,,1010.6,,,9,,,,2,0,Ci,,2000,,,24.6,,,,,
2020-08-16 06:00,5479,152,울산,26.1,,,,1.6,,290,,85,,28.6,23.3,1001.4,,1010.8,,0.0,,,,,6,0,Ci,,2000,,,24.3,,,,,
2020-08-16 07:00,5480,152,울산,27.1,,,,0.7,,340,,85,,30.4,24.3,1001.8,,1011.2,,0.7,,,,,5,0,Ci,,2000,,,25.1,,,,,
2020-08-16 08:00,5481,152,울산,29.6,,,,0.9,,340,,70,,28.9,23.5,1001.7,,1011.0,,1.0,,,,,4,0,Ci,,2000,,,27.8,,,,,
2020-08-16 09:00,5482,152,울산,31.0,,,,1.5,,180,,56,,25.0,21.1,1001.6,,1010.9,,1.0,,,,,3,0,Ci,,2000,,,31.7,,,,,
2020-08-16 10:00,5483,152,울산,32.3,,,,1.0,,200,,53,,25.5,21.4,1001.5,,1010.7,,1.0,,,,,5,0,Ci,,2000,,,35.5,,,,,
2020-08-16 11:00,5484,152,울산,33.0,,,,1.7,,270,,50,,25.0,21.1,1001.5,,1010.7,,1.0,,,,,6,0,Ci,,2000,,,37.0,,,,,
2020-08-16 12:00,5485,152,울산,33.7,,,,2.1,,290,,50,,26.1,21.8,1000.9,,1010.1,,1.0,,,,,7,0,Cs,,2000,,,38.8,,,,,
2020-08-16 13:00,5486,152,울산,33.9,,,,1.6,,110,,54,,28.4,23.2,1000.6,,1009.8,,1.0,,,,,7,0,Cs,,2000,,,39.9,,,,,
2020-08-16 14:00,5487,152,울산,32.9,,,,1.6,,140,,59,,29.5,23.8,1000.5,,1009.7,,1.0,,,,,7,0,Cs,,2000,,,39.7,,,,,
2020-08-16 15:00,5488,152,울산,32.4,,,,1.6,,140,,59,,28.6,23.3,1000.2,,1009.4,,1.0,,,,,7,0,Cs,,2000,,,38.5,,,,,
2020-08-16 16:00,5489,152,울산,32.4,,,,0.9,,160,,60,,29.1,23.6,999.7,,1008.9,,1.0,,,,,6,0,Ci,,2000,,,37.0,,,,,
2020-08-16 17:00,5490,152,울산,33.7,,,,1.5,,180,,58,,30.2,24.2,999.6,,1008.8,,1.0,,,,,6,0,Ci,,2000,,,36.7,,,,,
2020-08-16 18:00,5491,152,울산,33.3,,,,1.3,,200,,61,,31.1,24.7,999.9,,1009.1,,1.0,,,,,4,0,Ci,,2000,,,33.9,,,,,
